	0
15688	0.043259557
15689	0.06539235
15690	0.07645875
15691	0.07344064
15692	0.07847082
15693	0.083501
15694	0.07847082
15695	0.09657948
15696	0.09657948
15697	0.10261569
15698	0.10261569
15699	0.093561366
15700	0.07847082
15701	0.072434604
15702	0.06036217
15703	0.06941649
15704	0.075452715
15705	0.083501
15706	0.086519115
15707	0.09154929
15708	0.086519115
15709	0.08249497
15710	0.072434604
15711	0.087525144
15712	0.098591544
15713	0.123742454
15714	0.12273642
15715	0.123742454
15716	0.12977867
15717	0.1418511
15718	0.1639839
15719	0.15492958
15720	0.15090543
15721	0.10060362
15722	0.10362173
15723	0.10060362
15724	0.09657948
15725	0.09657948
15726	0.09959758
15727	0.08853118
15728	0.10362173
15729	0.13380282
15730	0.15794767
15731	0.17102616
15732	0.18812877
15733	0.19114688
15734	0.21026157
15735	0.25452715
15736	0.2555332
15737	0.27665994
15738	0.29376256
15739	0.3169014
15740	0.29577464
15741	0.28169012
15742	0.27162978
15743	0.25653923
15744	0.2444668
15745	0.25955734
15746	0.27062374
15747	0.26458752
15748	0.25955734
15749	0.27062374
15750	0.27967805
15751	0.2977867
15752	0.34104627
15753	0.334004
15754	0.305835
15755	0.2947686
15756	0.28571427
15757	0.2947686
15758	0.30382293
15759	0.30181086
15760	0.2997988
15761	0.30080482
15762	0.30181086
15763	0.30985916
15764	0.30382293
15765	0.2997988
15766	0.26760563
15767	0.2867203
15768	0.2837022
15769	0.2746479
15770	0.27665994
15771	0.24949697
15772	0.22837022
15773	0.25251508
15774	0.250503
15775	0.20321931
15776	0.19114688
15777	0.17605633
15778	0.20523138
15779	0.22535211
15780	0.23239435
15781	0.23440643
15782	0.22334003
15783	0.2555332
15784	0.27062374
15785	0.2867203
15786	0.2997988
15787	0.30784708
15788	0.3148893
15789	0.3199195
15790	0.31287724
15791	0.26861167
15792	0.26257545
15793	0.24949697
15794	0.22837022
15795	0.21327966
15796	0.21629778
15797	0.24044265
15798	0.26056337
15799	0.27162978
15800	0.2867203
15801	0.28873238
15802	0.29879275
15803	0.3199195
15804	0.34909457
15805	0.3722334
15806	0.4034205
15807	0.41851106
15808	0.40140843
15809	0.39134806
15810	0.41046277
15811	0.3973843
15812	0.40442654
15813	0.43259555
15814	0.416499
15815	0.42052314
15816	0.41046277
15817	0.416499
15818	0.42052314
15819	0.4114688
15820	0.4225352
15821	0.40945673
15822	0.3923541
15823	0.29275653
15824	0.026156941
15825	0.019114688
15826	0.012072435
15827	0.011066398
15828	0.008048289
15829	0.016096579
15830	0.012072435
15831	0.013078471
15832	0.013078471
15833	0.018108651
15834	0.017102616
15835	0.016096579
15836	0.0090543255
15837	0.0070422534
15838	0.0060362173
15839	0.0060362173
15840	0.008048289
15841	0.0090543255
15842	0.015090543
15843	0.015090543
15844	0.012072435
15845	0.011066398
15846	0.018108651
15847	0.016096579
15848	0.008048289
15849	0.0060362173
15850	0.0070422534
15851	0.016096579
15852	0.0090543255
15853	0.0090543255
15854	0.02414487
15855	0.035211265
15856	0.0
15857	0.06036217
15858	0.038229376
15859	0.045271628
15860	0.0090543255
15861	0.008048289
15862	0.008048289
15863	0.008048289
15864	0.019114688
15865	0.019114688
15866	0.018108651
15867	0.038229376
15868	0.035211265
15869	0.027162977
15870	0.015090543
15871	0.016096579
15872	0.02112676
15873	0.027162977
15874	0.026156941
15875	0.027162977
15876	0.025150904
15877	0.0
15878	0.05533199
15879	0.0
15880	0.0
15881	0.0
15882	0.0
15883	0.0
15884	0.0
15885	0.1277666
15886	0.13179074
15887	0.15895371
15888	0.1639839
15889	0.13883299
15890	0.11468813
15891	0.10261569
15892	0.098591544
15893	0.08048289
15894	0.08048289
15895	0.08048289
15896	0.101609655
15897	0.11066398
15898	0.11066398
15899	0.11066398
15900	0.11066398
15901	0.28169012
15902	0.0
15903	0.0
15904	0.0
15905	0.0
15906	0.0
15907	0.0
15908	0.0
15909	0.0
15910	0.0
15911	0.0
15912	0.0
15913	0.0
15914	0.0
15915	0.0
15916	0.0
15917	0.0
15918	0.0
15919	0.0
15920	0.0
15921	0.2002012
15922	0.24346076
15923	0.23843057
15924	0.2082495
15925	0.17706236
15926	0.14587525
15927	0.13782696
15928	0.18511066
15929	0.20925553
15930	0.22535211
15931	0.2364185
15932	0.2746479
15933	0.0
15934	0.26257545
15935	0.24346076
15936	0.18712273
15937	0.18812877
15938	0.18108651
15939	0.167002
15940	0.1418511
15941	0.12575452
15942	0.10965794
15943	0.09255533
15944	0.08249497
15945	0.09255533
15946	0.11871227
15947	0.11871227
15948	0.10663983
15949	0.12977867
15950	0.14688128
15951	0.16297786
15952	0.21529174
15953	0.22837022
15954	0.26056337
15955	0.28169012
15956	0.3028169
15957	0.33802816
15958	0.34406438
15959	0.31790742
15960	0.2867203
15961	0.21931589
15962	0.14889336
15963	0.13983902
15964	0.13581489
15965	0.14688128
15966	0.16197182
15967	0.21629778
15968	0.24949697
15969	0.28470823
15970	0.30382293
15971	0.2837022
15972	0.22736418
15973	0.2082495
15974	0.21730381
15975	0.17102616
15976	0.16800804
15977	0.19416498
15978	0.22132796
15979	0.26861167
15980	0.334004
15981	0.35211265
15982	0.3309859
15983	0.30784708
15984	0.30382293
15985	0.29879275
15986	0.28973842
15987	0.2947686
15988	0.27665994
15989	0.2585513
15990	0.24949697
15991	0.29275653
15992	0.3561368
15993	0.389336
15994	0.4225352
15995	0.46277663
15996	0.27162978
15997	0.18209255
15998	0.21227363
15999	0.20724346
16000	0.22535211
16001	0.21830985
16002	0.2082495
16003	0.23440643
16004	0.25452715
16005	0.2585513
16006	0.25955734
16007	0.25653923
16008	0.25955734
16009	0.2585513
16010	0.2585513
16011	0.2585513
16012	0.25754526
16013	0.26559356
16014	0.26559356
16015	0.2696177
16016	0.27062374
16017	0.26458752
16018	0.21529174
16019	0.20623742
16020	0.20321931
16021	0.20925553
16022	0.21529174
16023	0.22837022
16024	0.24647887
16025	0.2535211
16026	0.24949697
16027	0.24949697
16028	0.26559356
16029	0.26760563
16030	0.25452715
16031	0.24647887
16032	0.24748491
16033	0.2555332
16034	0.26056337
16035	0.2535211
16036	0.25754526
16037	0.28470823
16038	0.28571427
16039	0.29879275
16040	0.0
16041	0.0
16042	0.31388327
16043	0.34507042
16044	0.34104627
16045	0.28973842
16046	0.10261569
16047	0.04828974
16048	0.043259557
16049	0.04426559
16050	0.057344064
16051	0.032193158
16052	0.038229376
16053	0.038229376
16054	0.04426559
16055	0.045271628
16056	0.03420523
16057	0.030181086
16058	0.033199195
16059	0.029175049
16060	0.04426559
16061	0.032193158
16062	0.017102616
16063	0.025150904
16064	0.026156941
16065	0.020120723
16066	0.027162977
16067	0.032193158
16068	0.035211265
16069	0.033199195
16070	0.05533199
16071	0.06639839
16072	0.06338028
16073	0.07042253
16074	0.086519115
16075	0.06740443
16076	0.04225352
16077	0.027162977
16078	0.02414487
16079	0.027162977
16080	0.046277665
16081	0.03420523
16082	0.059356134
16083	0.06136821
16084	0.06036217
16085	0.072434604
16086	0.079476856
16087	0.064386316
16088	0.06841046
16089	0.07142857
16090	0.06237424
16091	0.054325953
16092	0.054325953
16093	0.079476856
16094	0.08551308
16095	0.08048289
16096	0.08148893
16097	0.10060362
16098	0.0945674
16099	0.108651906
16100	0.123742454
16101	0.10261569
16102	0.08953722
16103	0.07847082
16104	0.07645875
16105	0.108651906
16106	0.10764587
16107	0.09154929
16108	0.090543255
16109	0.087525144
16110	0.090543255
16111	0.08551308
16112	0.087525144
16113	0.09657948
16114	0.10261569
16115	0.10362173
16116	0.11368209
16117	0.10663983
16118	0.10764587
16119	0.12173038
16120	0.12173038
16121	0.14386317
16122	0.123742454
16123	0.10261569
16124	0.05533199
16125	0.038229376
16126	0.014084507
16127	0.027162977
16128	0.02414487
16129	0.018108651
16130	0.023138832
16131	0.011066398
16132	0.015090543
16133	0.027162977
16134	0.03118712
16135	0.03722334
16136	0.03722334
16137	0.033199195
16138	0.032193158
16139	0.033199195
16140	0.028169014
16141	0.035211265
16142	0.026156941
16143	0.023138832
16144	0.028169014
16145	0.038229376
16146	0.03722334
16147	0.041247483
16148	0.06136821
16149	0.08551308
16150	0.07746479
16151	0.06639839
16152	0.06941649
16153	0.07645875
16154	0.07847082
16155	0.049295772
16156	0.059356134
16157	0.04828974
16158	0.035211265
16159	0.03923541
16160	0.036217302
16161	0.045271628
16162	0.045271628
16163	0.0472837
16164	0.045271628
16165	0.046277665
16166	0.046277665
16167	0.06036217
16168	0.079476856
16169	0.09758551
16170	0.11468813
16171	0.10261569
16172	0.12173038
16173	0.11167002
16174	0.12977867
16175	0.087525144
16176	0.06338028
16177	0.043259557
16178	0.04426559
16179	0.032193158
16180	0.03923541
16181	0.03420523
16182	0.027162977
16183	0.03118712
16184	0.036217302
16185	0.040241446
16186	0.036217302
16187	0.03722334
16188	0.03722334
16189	0.046277665
16190	0.049295772
16191	0.056338027
16192	0.06841046
16193	0.07142857
16194	0.079476856
16195	0.090543255
16196	0.0945674
16197	0.1277666
16198	0.12273642
16199	0.15794767
16200	0.14486921
16201	0.09154929
16202	0.06841046
16203	0.056338027
16204	0.04225352
16205	0.0472837
16206	0.033199195
16207	0.027162977
16208	0.027162977
16209	0.025150904
16210	0.008048289
16211	0.016096579
16212	0.011066398
16213	0.017102616
16214	0.019114688
16215	0.02112676
16216	0.03118712
16217	0.045271628
16218	0.056338027
16219	0.06237424
16220	0.07746479
16221	0.06539235
16222	0.06136821
16223	0.054325953
16224	0.033199195
16225	0.033199195
16226	0.027162977
16227	0.022132795
16228	0.02414487
16229	0.032193158
16230	0.023138832
16231	0.02112676
16232	0.028169014
16233	0.023138832
16234	0.02414487
16235	0.023138832
16236	0.023138832
16237	0.02112676
16238	0.025150904
16239	0.030181086
16240	0.04426559
16241	0.043259557
16242	0.06639839
16243	0.06941649
16244	0.079476856
16245	0.08450704
16246	0.11569416
16247	0.11368209
16248	0.09154929
16249	0.056338027
16250	0.04225352
16251	0.029175049
16252	0.03420523
16253	0.040241446
16254	0.04426559
16255	0.043259557
16256	0.05030181
16257	0.0472837
16258	0.04225352
16259	0.04828974
16260	0.045271628
16261	0.059356134
16262	0.054325953
16263	0.05533199
16264	0.06338028
16265	0.08450704
16266	0.09255533
16267	0.11368209
16268	0.13983902
16269	0.13581489
16270	0.16197182
16271	0.14587525
16272	0.15492958
16273	0.13983902
16274	0.15392354
16275	0.1056338
16276	0.11569416
16277	0.10261569
16278	0.07847082
16279	0.083501
16280	0.090543255
16281	0.09657948
16282	0.09657948
16283	0.11468813
16284	0.15392354
16285	0.1529175
16286	0.18008047
16287	0.20925553
16288	0.25653923
16289	0.19818912
16290	0.21227363
16291	0.22937626
16292	0.2535211
16293	0.278672
16294	0.20925553
16295	0.07344064
16296	0.043259557
16297	0.019114688
16298	0.016096579
16299	0.02112676
16300	0.030181086
16301	0.038229376
16302	0.043259557
16303	0.03923541
16304	0.043259557
16305	0.03420523
16306	0.04225352
16307	0.041247483
16308	0.046277665
16309	0.041247483
16310	0.045271628
16311	0.05030181
16312	0.0472837
16313	0.06539235
16314	0.075452715
16315	0.023138832
16316	0.017102616
16317	0.02112676
16318	0.015090543
16319	0.0070422534
16320	0.0060362173
16321	0.0060362173
16322	0.0070422534
16323	0.008048289
16324	0.0090543255
16325	0.010060362
16326	0.0090543255
16327	0.012072435
16328	0.012072435
16329	0.018108651
16330	0.0090543255
16331	0.018108651
16332	0.019114688
16333	0.017102616
16334	0.019114688
16335	0.03420523
16336	0.058350097
16337	0.07444668
16338	0.08953722
16339	0.08853118
16340	0.07847082
16341	0.093561366
16342	0.12676056
16343	0.14587525
16344	0.1418511
16345	0.14486921
16346	0.1277666
16347	0.12474848
16348	0.13480885
16349	0.11468813
16350	0.08450704
16351	0.08853118
16352	0.11871227
16353	0.11368209
16354	0.11066398
16355	0.12977867
16356	0.12474848
16357	0.12877263
16358	0.15090543
16359	0.17907444
16360	0.17907444
16361	0.20523138
16362	0.24346076
16363	0.2364185
16364	0.20523138
16365	0.31589535
16366	0.33501005
16367	0.2867203
16368	0.29074445
16369	0.22635815
16370	0.18410462
16371	0.19114688
16372	0.1861167
16373	0.1891348
16374	0.17303823
16375	0.1861167
16376	0.1861167
16377	0.19517101
16378	0.19617705
16379	0.17404427
16380	0.15895371
16381	0.16599597
16382	0.16901408
16383	0.18511066
16384	0.20724346
16385	0.20623742
16386	0.1861167
16387	0.22635815
16388	0.20724346
16389	0.20724346
16390	0.18812877
16391	0.19617705
16392	0.20321931
16393	0.18511066
16394	0.18712273
16395	0.1780684
16396	0.19416498
16397	0.19416498
16398	0.1498994
16399	0.15492958
16400	0.0
16401	0.0
16402	0.2112676
16403	0.22535211
16404	0.27263582
16405	0.30784708
16406	0.34406438
16407	0.36016095
16408	0.38229376
16409	0.33802816
16410	0.167002
16411	0.13279678
16412	0.12877263
16413	0.1277666
16414	0.10060362
16415	0.093561366
16416	0.10362173
16417	0.11368209
16418	0.11167002
16419	0.11167002
16420	0.11368209
16421	0.12676056
16422	0.12173038
16423	0.1277666
16424	0.119718306
16425	0.09959758
16426	0.10764587
16427	0.11468813
16428	0.119718306
16429	0.15392354
16430	0.16096579
16431	0.10965794
16432	0.112676054
16433	0.167002
16434	0.14486921
16435	0.13682093
16436	0.12877263
16437	0.13983902
16438	0.1418511
16439	0.15794767
16440	0.14285713
16441	0.1277666
16442	0.09557344
16443	0.08551308
16444	0.09758551
16445	0.08953722
16446	0.07847082
16447	0.054325953
16448	0.056338027
16449	0.06036217
16450	0.059356134
16451	0.053319916
16452	0.040241446
16453	0.043259557
16454	0.07042253
16455	0.05533199
16456	0.07042253
16457	0.07746479
16458	0.09154929
16459	0.09154929
16460	0.09959758
16461	0.090543255
16462	0.08249497
16463	0.072434604
16464	0.07142857
16465	0.03420523
16466	0.013078471
16467	0.0070422534
16468	0.0030181087
16469	0.0090543255
16470	0.013078471
16471	0.015090543
16472	0.0090543255
16473	0.016096579
16474	0.013078471
16475	0.015090543
16476	0.010060362
16477	0.0060362173
16478	0.0070422534
16479	0.008048289
16480	0.010060362
16481	0.018108651
16482	0.012072435
16483	0.022132795
16484	0.0090543255
16485	0.0090543255
16486	0.010060362
16487	0.012072435
16488	0.016096579
16489	0.017102616
16490	0.025150904
16491	0.020120723
16492	0.029175049
16493	0.019114688
16494	0.02112676
16495	0.030181086
16496	0.04225352
16497	0.058350097
16498	0.053319916
16499	0.05533199
16500	0.05533199
16501	0.0472837
16502	0.04828974
16503	0.045271628
16504	0.052313883
16505	0.07746479
16506	0.11368209
16507	0.17303823
16508	0.250503
16509	0.22736418
16510	0.19215292
16511	0.15492958
16512	0.123742454
16513	0.10663983
16514	0.10261569
16515	0.08048289
16516	0.07142857
16517	0.09154929
16518	0.08148893
16519	0.07344064
16520	0.08953722
16521	0.09959758
16522	0.09959758
16523	0.11569416
16524	0.13279678
16525	0.13581489
16526	0.16599597
16527	0.1639839
16528	0.17303823
16529	0.19114688
16530	0.19718309
16531	0.2112676
16532	0.24044265
16533	0.38229376
16534	0.36016095
16535	0.36619717
16536	0.36519113
16537	0.32394364
16538	0.3169014
16539	0.27263582
16540	0.22837022
16541	0.19818912
16542	0.19517101
16543	0.19919516
16544	0.22434607
16545	0.24245472
16546	0.20925553
16547	0.05533199
16548	0.012072435
16549	0.017102616
16550	0.0070422534
16551	0.0070422534
16552	0.0090543255
16553	0.010060362
16554	0.0070422534
16555	0.0090543255
16556	0.019114688
16557	0.0060362173
16558	0.0070422534
16559	0.0090543255
16560	0.010060362
16561	0.010060362
16562	0.010060362
16563	0.008048289
16564	0.0090543255
16565	0.012072435
16566	0.013078471
16567	0.014084507
16568	0.014084507
16569	0.014084507
16570	0.011066398
16571	0.010060362
16572	0.015090543
16573	0.013078471
16574	0.013078471
16575	0.018108651
16576	0.028169014
16577	0.040241446
16578	0.04828974
16579	0.06338028
16580	0.072434604
16581	0.09154929
16582	0.098591544
16583	0.09959758
16584	0.10060362
16585	0.11871227
16586	0.13581489
16587	0.13480885
16588	0.12173038
16589	0.09657948
16590	0.090543255
16591	0.09657948
16592	0.11468813
16593	0.13581489
16594	0.15191147
16595	0.18108651
16596	0.21227363
16597	0.25251508
16598	0.27967805
16599	0.26760563
16600	0.2746479
16601	0.2837022
16602	0.2917505
16603	0.32494968
16604	0.33501005
16605	0.30684105
16606	0.28169012
16607	0.2615694
16608	0.2082495
16609	0.23340039
16610	0.15593562
16611	0.12877263
16612	0.1056338
16613	0.12072434
16614	0.12173038
16615	0.12676056
16616	0.14587525
16617	0.1639839
16618	0.20724346
16619	0.22837022
16620	0.19718309
16621	0.19416498
16622	0.23038228
16623	0.26056337
16624	0.25754526
16625	0.25955734
16626	0.27565393
16627	0.334004
16628	0.34507042
16629	0.3390342
16630	0.31287724
16631	0.29376256
16632	0.22837022
16633	0.22334003
16634	0.23038228
16635	0.22334003
16636	0.23440643
16637	0.23541246
16638	0.22434607
16639	0.20422535
16640	0.22434607
16641	0.21026157
16642	0.19416498
16643	0.20120724
16644	0.20120724
16645	0.2112676
16646	0.22334003
16647	0.25150904
16648	0.27263582
16649	0.30181086
16650	0.29376256
16651	0.30684105
16652	0.32394364
16653	0.33199194
16654	0.3279678
16655	0.30784708
16656	0.29678068
16657	0.30382293
16658	0.23843057
16659	0.17706236
16660	0.14386317
16661	0.13581489
16662	0.13380282
16663	0.11569416
16664	0.11569416
16665	0.10663983
16666	0.086519115
16667	0.10261569
16668	0.14084506
16669	0.17907444
16670	0.21730381
16671	0.2444668
16672	0.278672
16673	0.3148893
16674	0.35211265
16675	0.40643862
16676	0.39336014
16677	0.3641851
16678	0.29074445
16679	0.2585513
16680	0.22334003
16681	0.1780684
16682	0.17505029
16683	0.14889336
16684	0.14084506
16685	0.12474848
16686	0.1277666
16687	0.14386317
16688	0.13883299
16689	0.09657948
16690	0.03420523
16691	0.13179074
16692	0.18108651
16693	0.14386317
16694	0.10060362
16695	0.093561366
16696	0.064386316
16697	0.04828974
16698	0.05030181
16699	0.04828974
16700	0.03923541
16701	0.040241446
16702	0.04828974
16703	0.0472837
16704	0.05030181
16705	0.049295772
16706	0.05030181
16707	0.052313883
16708	0.045271628
16709	0.040241446
16710	0.03118712
16711	0.03420523
16712	0.04225352
16713	0.045271628
16714	0.03923541
16715	0.051307846
16716	0.04828974
16717	0.06338028
16718	0.07344064
16719	0.07847082
16720	0.09758551
16721	0.090543255
16722	0.11569416
16723	0.14587525
16724	0.15593562
16725	0.1277666
16726	0.112676054
16727	0.119718306
16728	0.17505029
16729	0.23943661
16730	0.23038228
16731	0.20925553
16732	0.1639839
16733	0.14688128
16734	0.043259557
16735	0.02112676
16736	0.0
16737	0.020120723
16738	0.032193158
16739	0.033199195
16740	0.025150904
16741	0.03118712
16742	0.040241446
16743	0.040241446
16744	0.07042253
16745	0.09758551
16746	0.10060362
16747	0.11167002
16748	0.09959758
16749	0.12575452
16750	0.1498994
16751	0.17505029
16752	0.22535211
16753	0.21629778
16754	0.18712273
16755	0.10764587
16756	0.07344064
16757	0.087525144
16758	0.08249497
16759	0.053319916
16760	0.06941649
16761	0.075452715
16762	0.09255533
16763	0.116700195
16764	0.16096579
16765	0.27263582
16766	0.3028169
16767	0.23943661
16768	0.18410462
16769	0.21026157
16770	0.18812877
16771	0.19919516
16772	0.22032192
16773	0.2444668
16774	0.28873238
16775	0.30482897
16776	0.2837022
16777	0.28571427
16778	0.2917505
16779	0.2977867
16780	0.30784708
16781	0.3108652
16782	0.3028169
16783	0.2665996
16784	0.2947686
16785	0.29074445
16786	0.2555332
16787	0.28068408
16788	0.27967805
16789	0.28269616
16790	0.29678068
16791	0.30885312
16792	0.3672032
16793	0.4336016
16794	0.49698186
16795	0.49295774
16796	0.4758551
16797	0.4758551
16798	0.47987926
16799	0.3028169
16800	0.28973842
16801	0.09657948
16802	0.017102616
16803	0.026156941
16804	0.03722334
16805	0.036217302
16806	0.03420523
16807	0.03420523
16808	0.027162977
16809	0.029175049
16810	0.029175049
16811	0.032193158
16812	0.035211265
16813	0.03923541
16814	0.04225352
16815	0.09959758
16816	0.13782696
16817	0.16901408
16818	0.1780684
16819	0.18511066
16820	0.19617705
16821	0.19416498
16822	0.18812877
16823	0.17907444
16824	0.20724346
16825	0.2615694
16826	0.27766597
16827	0.25150904
16828	0.20422535
16829	0.22334003
16830	0.11368209
16831	0.054325953
16832	0.06338028
16833	0.06539235
16834	0.10060362
16835	0.12676056
16836	0.222334
16837	0.4084507
16838	0.47484908
16839	0.501006
16840	0.5251509
16841	0.47183096
16842	0.4144869
16843	0.37424546
16844	0.35714284
16845	0.3672032
16846	0.39436617
16847	0.32595572
16848	0.38832995
16849	0.39939636
16850	0.41851106
16851	0.3973843
16852	0.3722334
16853	0.2977867
16854	0.27665994
16855	0.2837022
16856	0.27162978
16857	0.28470823
16858	0.27062374
16859	0.24949697
16860	0.2696177
16861	0.30784708
16862	0.27162978
16863	0.334004
16864	0.33702213
16865	0.32595572
16866	0.3199195
16867	0.305835
16868	0.26760563
16869	0.22736418
16870	0.2535211
16871	0.24849093
16872	0.24849093
16873	0.23843057
16874	0.23038228
16875	0.22635815
16876	0.23239435
16877	0.21227363
16878	0.18209255
16879	0.2112676
16880	0.21227363
16881	0.21026157
16882	0.21629778
16883	0.21629778
16884	0.20221327
16885	0.19416498
16886	0.19014084
16887	0.18812877
16888	0.24144869
16889	0.23340039
16890	0.28068408
16891	0.4587525
16892	0.4225352
16893	0.3420523
16894	0.30784708
16895	0.28772634
16896	0.28571427
16897	0.28873238
16898	0.28269616
16899	0.2665996
16900	0.23340039
16901	0.21931589
16902	0.20321931
16903	0.14688128
16904	0.027162977
16905	0.028169014
16906	0.017102616
16907	0.018108651
16908	0.017102616
16909	0.018108651
16910	0.015090543
16911	0.016096579
16912	0.013078471
16913	0.012072435
16914	0.011066398
16915	0.012072435
16916	0.011066398
16917	0.012072435
16918	0.011066398
16919	0.008048289
16920	0.0090543255
16921	0.011066398
16922	0.008048289
16923	0.008048289
16924	0.016096579
16925	0.010060362
16926	0.016096579
16927	0.012072435
16928	0.011066398
16929	0.011066398
16930	0.017102616
16931	0.0090543255
16932	0.010060362
16933	0.012072435
16934	0.014084507
16935	0.015090543
16936	0.015090543
16937	0.0090543255
16938	0.0070422534
16939	0.0070422534
16940	0.0070422534
16941	0.0070422534
16942	0.017102616
16943	0.017102616
16944	0.018108651
16945	0.013078471
16946	0.013078471
16947	0.014084507
16948	0.012072435
16949	0.022132795
16950	0.032193158
16951	0.026156941
16952	0.025150904
16953	0.019114688
16954	0.019114688
16955	0.018108651
16956	0.016096579
16957	0.017102616
16958	0.018108651
16959	0.018108651
16960	0.020120723
16961	0.029175049
16962	0.017102616
16963	0.019114688
16964	0.011066398
16965	0.018108651
16966	0.011066398
16967	0.016096579
16968	0.017102616
16969	0.014084507
16970	0.015090543
16971	0.013078471
16972	0.015090543
16973	0.015090543
16974	0.02112676
16975	0.022132795
16976	0.027162977
16977	0.023138832
16978	0.02112676
16979	0.016096579
16980	0.015090543
16981	0.012072435
16982	0.06338028
16983	0.07444668
16984	0.07746479
16985	0.08048289
16986	0.08551308
16987	0.07746479
16988	0.07645875
16989	0.07344064
16990	0.08249497
16991	0.087525144
16992	0.10060362
16993	0.11368209
16994	0.13581489
16995	0.14889336
16996	0.15392354
16997	0.18812877
16998	0.18108651
16999	0.17706236
17000	0.07042253
17001	0.046277665
17002	0.030181086
17003	0.02414487
17004	0.028169014
17005	0.030181086
17006	0.033199195
17007	0.049295772
17008	0.0472837
17009	0.05533199
17010	0.059356134
17011	0.079476856
17012	0.04828974
17013	0.05030181
17014	0.06237424
17015	0.06136821
17016	0.046277665
17017	0.035211265
17018	0.025150904
17019	0.017102616
17020	0.016096579
17021	0.020120723
17022	0.025150904
17023	0.029175049
17024	0.026156941
17025	0.043259557
17026	0.03118712
17027	0.038229376
17028	0.06136821
17029	0.06539235
17030	0.057344064
17031	0.08249497
17032	0.09154929
17033	0.079476856
17034	0.06237424
17035	0.06237424
17036	0.07142857
17037	0.08249497
17038	0.08148893
17039	0.090543255
17040	0.10060362
17041	0.08853118
17042	0.079476856
17043	0.087525144
17044	0.090543255
17045	0.083501
17046	0.093561366
17047	0.12173038
17048	0.14788732
17049	0.17605633
17050	0.18209255
17051	0.18712273
17052	0.20120724
17053	0.22434607
17054	0.23943661
17055	0.24849093
17056	0.28068408
17057	0.305835
17058	0.32193157
17059	0.2837022
17060	0.056338027
17061	0.016096579
17062	0.015090543
17063	0.014084507
17064	0.014084507
17065	0.013078471
17066	0.010060362
17067	0.010060362
17068	0.011066398
17069	0.011066398
17070	0.013078471
17071	0.016096579
17072	0.018108651
17073	0.019114688
17074	0.013078471
17075	0.017102616
17076	0.014084507
17077	0.011066398
17078	0.010060362
17079	0.016096579
17080	0.017102616
17081	0.020120723
17082	0.014084507
17083	0.012072435
17084	0.023138832
17085	0.016096579
17086	0.016096579
17087	0.015090543
17088	0.016096579
17089	0.022132795
17090	0.02112676
17091	0.019114688
17092	0.028169014
17093	0.011066398
17094	0.013078471
17095	0.019114688
17096	0.015090543
17097	0.019114688
17098	0.012072435
17099	0.016096579
17100	0.015090543
17101	0.0070422534
17102	0.011066398
17103	0.011066398
17104	0.0070422534
17105	0.0090543255
17106	0.010060362
17107	0.011066398
17108	0.010060362
17109	0.015090543
17110	0.011066398
17111	0.010060362
17112	0.0090543255
17113	0.008048289
17114	0.008048289
17115	0.0070422534
17116	0.010060362
17117	0.014084507
17118	0.017102616
17119	0.013078471
17120	0.012072435
17121	0.015090543
17122	0.016096579
17123	0.020120723
17124	0.017102616
17125	0.017102616
17126	0.018108651
17127	0.019114688
17128	0.036217302
17129	0.053319916
17130	0.049295772
17131	0.07444668
17132	0.08551308
17133	0.09657948
17134	0.123742454
17135	0.12273642
17136	0.14084506
17137	0.11468813
17138	0.10965794
17139	0.09255533
17140	0.06841046
17141	0.05533199
17142	0.058350097
17143	0.057344064
17144	0.06941649
17145	0.075452715
17146	0.07746479
17147	0.07746479
17148	0.12977867
17149	0.10764587
17150	0.15694164
17151	0.108651906
17152	0.10965794
17153	0.12877263
17154	0.17102616
17155	0.15191147
17156	0.1780684
17157	0.11167002
17158	0.05030181
17159	0.03923541
17160	0.028169014
17161	0.014084507
17162	0.013078471
17163	0.019114688
17164	0.019114688
17165	0.015090543
17166	0.022132795
17167	0.033199195
17168	0.040241446
17169	0.035211265
17170	0.038229376
17171	0.040241446
17172	0.04426559
17173	0.045271628
17174	0.06740443
17175	0.08853118
17176	0.11167002
17177	0.10764587
17178	0.09959758
17179	0.116700195
17180	0.1056338
17181	0.064386316
17182	0.03118712
17183	0.027162977
17184	0.026156941
17185	0.023138832
17186	0.018108651
17187	0.013078471
17188	0.02112676
17189	0.018108651
17190	0.030181086
17191	0.030181086
17192	0.036217302
17193	0.038229376
17194	0.03923541
17195	0.029175049
17196	0.03420523
17197	0.04225352
17198	0.051307846
17199	0.058350097
17200	0.15090543
17201	0.1529175
17202	0.16197182
17203	0.15392354
17204	0.14285713
17205	0.1861167
17206	0.19215292
17207	0.1891348
17208	0.123742454
17209	0.072434604
17210	0.06941649
17211	0.035211265
17212	0.036217302
17213	0.03118712
17214	0.04225352
17215	0.04828974
17216	0.06639839
17217	0.06639839
17218	0.06237424
17219	0.06539235
17220	0.08551308
17221	0.112676054
17222	0.0945674
17223	0.1056338
17224	0.06237424
17225	0.0472837
17226	0.10362173
17227	0.10060362
17228	0.123742454
17229	0.10060362
17230	0.07444668
17231	0.08148893
17232	0.030181086
17233	0.02112676
17234	0.011066398
17235	0.013078471
17236	0.013078471
17237	0.017102616
17238	0.012072435
17239	0.018108651
17240	0.017102616
17241	0.0
17242	0.018108651
17243	0.019114688
17244	0.014084507
17245	0.014084507
17246	0.013078471
17247	0.010060362
